order_id,order_date,status,customer_id,first_name,last_name,city
O001561,2024-01-15,Delivered,C00319,Isha,Das,Delhi
O001361,2024-01-15,Delivered,C00289,Priya,Chatterjee,Kolkata
O000068,2024-01-16,Delivered,C00003,Aarav,Mehta,Ahmedabad
O000087,2024-01-16,Delivered,C00396,Sneha,Mehta,Hyderabad
O001366,2024-01-16,Delivered,C00040,Rahul,Das,Hyderabad
O001593,2024-01-17,Delivered,C00067,Anaya,Iyer,Ahmedabad
O001533,2024-01-17,Delivered,C00294,Anaya,Nair,Ahmedabad
O001833,2024-01-17,Placed,C00236,Diya,Gupta,Pune
O001910,2024-01-17,Shipped,C00183,Pooja,Kapoor,Pune
O000792,2024-01-17,Delivered,C00334,Nikhil,Verma,Bhubaneswar
O000931,2024-01-18,Cancelled,C00077,Tara,Reddy,Kolkata
O001100,2024-01-18,Delivered,C00047,Aditya,Singh,Bhubaneswar
O001611,2024-01-18,Shipped,C00170,Rohan,Singh,Delhi
O001475,2024-01-18,Shipped,C00329,Diya,Gupta,Ahmedabad
O000346,2024-01-19,Delivered,C00069,Dev,Iyer,Bengaluru
O000373,2024-01-19,Delivered,C00399,Sara,Iyer,Mumbai
O000622,2024-01-19,Delivered,C00239,Dev,Rao,Kolkata
O001822,2024-01-19,Placed,C00005,Karan,Verma,Bhubaneswar
O002506,2024-01-19,Delivered,C00026,Sara,Verma,Bhubaneswar
O002783,2024-01-19,Delivered,C00271,Riya,Das,Chennai
O001769,2024-01-19,Delivered,C00026,Sara,Verma,Bhubaneswar
O000056,2024-01-20,Shipped,C00080,Karan,Kapoor,Ahmedabad
O000310,2024-01-20,Placed,C00094,Nikhil,Reddy,Bengaluru
O001318,2024-01-20,Delivered,C00165,Aarav,Sharma,Bengaluru
O002974,2024-01-20,Delivered,C00151,Isha,Malhotra,Ahmedabad
O001476,2024-01-20,Delivered,C00185,Rahul,Kapoor,Bengaluru
O000366,2024-01-20,Delivered,C00250,Rohan,Singh,Hyderabad
O001785,2024-01-20,Delivered,C00210,Kabir,Nair,Chennai
O001311,2024-01-21,Delivered,C00097,Karan,Gupta,Bengaluru
O001370,2024-01-21,Shipped,C00122,Karan,Reddy,Jaipur
O002057,2024-01-21,Delivered,C00076,Arjun,Verma,Delhi
O000542,2024-01-21,Delivered,C00393,Aditya,Kapoor,Kolkata
O000028,2024-01-22,Delivered,C00295,Sara,Mehta,Bhubaneswar
O000064,2024-01-22,Delivered,C00398,Anaya,Joshi,Bengaluru
O000258,2024-01-22,Shipped,C00333,Dev,Singh,Kolkata
O000298,2024-01-22,Delivered,C00358,Dev,Nair,Pune
O002028,2024-01-22,Shipped,C00286,Vihaan,Das,Delhi
O001508,2024-01-22,Delivered,C00017,Aarav,Kapoor,Bengaluru
O001843,2024-01-22,Returned,C00158,Sneha,Nair,Pune
O000653,2024-01-23,Delivered,C00171,Pooja,Sharma,Bhubaneswar
O000897,2024-01-23,Delivered,C00223,Rohan,Malhotra,Chennai
O001558,2024-01-23,Delivered,C00056,Aarav,Kapoor,Pune
O002582,2024-01-23,Placed,C00322,Pooja,Chatterjee,Jaipur
O001619,2024-01-23,Delivered,C00350,Vihaan,Sharma,Mumbai
O001698,2024-01-23,Shipped,C00398,Anaya,Joshi,Bengaluru
O000921,2024-01-24,Delivered,C00306,Kabir,Singh,Jaipur
O001869,2024-01-25,Cancelled,C00335,Rahul,Joshi,Ahmedabad
O001093,2024-01-25,Delivered,C00368,Dev,Nair,Hyderabad
O001806,2024-01-25,Delivered,C00176,Arjun,Reddy,Chennai
O000392,2024-01-26,Delivered,C00392,Pooja,Sharma,Jaipur
O000753,2024-01-26,Delivered,C00035,Dev,Sharma,Chennai
O002214,2024-01-26,Delivered,C00279,Aarav,Nair,Bhubaneswar
O002156,2024-01-26,Placed,C00285,Aditya,Reddy,Hyderabad
O000402,2024-01-27,Delivered,C00386,Priya,Nair,Jaipur
O000555,2024-01-27,Delivered,C00092,Riya,Verma,Mumbai
O000666,2024-01-27,Delivered,C00012,Vihaan,Verma,Kolkata
O001214,2024-01-27,Cancelled,C00049,Tara,Mehta,Jaipur
O001346,2024-01-27,Delivered,C00308,Priya,Verma,Delhi
O000629,2024-01-28,Shipped,C00323,Sara,Reddy,Mumbai
O002284,2024-01-28,Cancelled,C00199,Pooja,Patel,Kolkata
O001356,2024-01-29,Delivered,C00130,Kabir,Reddy,Pune
O002212,2024-01-29,Cancelled,C00226,Kabir,Chatterjee,Bhubaneswar
O002990,2024-01-29,Cancelled,C00213,Aarav,Nair,Kolkata
O000688,2024-01-30,Placed,C00011,Sara,Kapoor,Chennai
O001787,2024-01-30,Delivered,C00094,Nikhil,Reddy,Bengaluru
O000730,2024-01-30,Delivered,C00205,Rahul,Kapoor,Bhubaneswar
O002003,2024-01-30,Delivered,C00035,Dev,Sharma,Chennai
O000748,2024-01-31,Delivered,C00225,Isha,Joshi,Kolkata
O001077,2024-01-31,Delivered,C00062,Aditya,Gupta,Mumbai
O000786,2024-02-01,Delivered,C00217,Tara,Nair,Kolkata
O002698,2024-02-01,Delivered,C00302,Karan,Malhotra,Pune
O001673,2024-02-01,Delivered,C00241,Pooja,Joshi,Pune
O000394,2024-02-02,Delivered,C00224,Aditya,Nair,Hyderabad
O000834,2024-02-02,Delivered,C00041,Sara,Gupta,Bengaluru
O001315,2024-02-02,Placed,C00094,Nikhil,Reddy,Bengaluru
O001523,2024-02-02,Placed,C00076,Arjun,Verma,Delhi
O001643,2024-02-02,Delivered,C00158,Sneha,Nair,Pune
O000414,2024-02-03,Delivered,C00077,Tara,Reddy,Kolkata
O000960,2024-02-03,Returned,C00108,Kabir,Patel,Chennai
O001179,2024-02-03,Delivered,C00038,Meera,Sharma,Delhi
O000534,2024-02-03,Delivered,C00301,Aditya,Nair,Kolkata
O002510,2024-02-03,Delivered,C00099,Nikhil,Chatterjee,Pune
O000251,2024-02-04,Returned,C00025,Dev,Kapoor,Delhi
O001944,2024-02-04,Delivered,C00125,Aditya,Nair,Pune
O002424,2024-02-04,Delivered,C00111,Arjun,Kapoor,Jaipur
O000398,2024-02-05,Placed,C00050,Diya,Joshi,Pune
O002040,2024-02-05,Delivered,C00041,Sara,Gupta,Bengaluru
O001295,2024-02-05,Delivered,C00019,Aditya,Chatterjee,Jaipur
O001917,2024-02-05,Shipped,C00122,Karan,Reddy,Jaipur
O002451,2024-02-06,Delivered,C00213,Aarav,Nair,Kolkata
O002602,2024-02-06,Delivered,C00260,Pooja,Mehta,Mumbai
O000354,2024-02-07,Shipped,C00397,Sneha,Joshi,Delhi
O000827,2024-02-07,Placed,C00342,Aarav,Sharma,Pune
O001936,2024-02-07,Delivered,C00040,Rahul,Das,Hyderabad
O001539,2024-02-08,Delivered,C00269,Meera,Singh,Bengaluru
O000988,2024-02-08,Placed,C00201,Karan,Joshi,Pune
O000443,2024-02-08,Shipped,C00051,Priya,Malhotra,Hyderabad
O001379,2024-02-08,Delivered,C00016,Pooja,Verma,Jaipur
O000819,2024-02-09,Shipped,C00165,Aarav,Sharma,Bengaluru
O002038,2024-02-09,Delivered,C00077,Tara,Reddy,Kolkata
O002739,2024-02-09,Delivered,C00238,Priya,Joshi,Chennai
O002473,2024-02-09,Delivered,C00124,Aditya,Joshi,Delhi
O001229,2024-02-10,Cancelled,C00040,Rahul,Das,Hyderabad
O002652,2024-02-10,Returned,C00200,Rahul,Chatterjee,Ahmedabad
O001182,2024-02-10,Delivered,C00252,Priya,Mehta,Kolkata
O001898,2024-02-10,Cancelled,C00240,Priya,Malhotra,Chennai
O000079,2024-02-11,Delivered,C00227,Vihaan,Iyer,Bengaluru
O001008,2024-02-11,Delivered,C00259,Anaya,Joshi,Pune
O000378,2024-02-12,Placed,C00149,Pooja,Rao,Hyderabad
O000974,2024-02-12,Delivered,C00242,Anaya,Singh,Bhubaneswar
O001976,2024-02-12,Placed,C00130,Kabir,Reddy,Pune
O002029,2024-02-12,Delivered,C00359,Isha,Patel,Chennai
O002281,2024-02-12,Shipped,C00391,Meera,Mehta,Kolkata
O002806,2024-02-12,Delivered,C00048,Aarav,Nair,Jaipur
O002452,2024-02-12,Shipped,C00398,Anaya,Joshi,Bengaluru
O000384,2024-02-13,Delivered,C00188,Vihaan,Singh,Delhi
O001089,2024-02-13,Cancelled,C00303,Karan,Gupta,Delhi
O002231,2024-02-13,Cancelled,C00211,Kabir,Das,Hyderabad
O002475,2024-02-13,Delivered,C00282,Kabir,Joshi,Bhubaneswar
O001602,2024-02-13,Delivered,C00168,Isha,Kapoor,Ahmedabad
O002088,2024-02-13,Placed,C00393,Aditya,Kapoor,Kolkata
O002067,2024-02-14,Delivered,C00314,Tara,Nair,Jaipur
O000623,2024-02-14,Cancelled,C00384,Aarav,Rao,Delhi
O002119,2024-02-15,Delivered,C00354,Sara,Joshi,Chennai
O000706,2024-02-15,Delivered,C00317,Tara,Mehta,Delhi
O001689,2024-02-15,Shipped,C00066,Rohan,Gupta,Delhi
O000627,2024-02-16,Delivered,C00102,Karan,Verma,Ahmedabad
O000720,2024-02-16,Shipped,C00052,Sneha,Malhotra,Mumbai
O002943,2024-02-16,Delivered,C00273,Rahul,Mehta,Kolkata
O001677,2024-02-16,Delivered,C00028,Aditya,Iyer,Ahmedabad
O001275,2024-02-16,Cancelled,C00111,Arjun,Kapoor,Jaipur
O001901,2024-02-17,Placed,C00187,Rahul,Das,Bengaluru
O001435,2024-02-17,Delivered,C00311,Tara,Singh,Bhubaneswar
O001933,2024-02-17,Placed,C00278,Rahul,Nair,Kolkata
O001817,2024-02-17,Delivered,C00298,Aditya,Singh,Hyderabad
O001178,2024-02-18,Delivered,C00169,Karan,Sharma,Bengaluru
O000043,2024-02-19,Shipped,C00157,Rahul,Reddy,Ahmedabad
O000844,2024-02-19,Delivered,C00149,Pooja,Rao,Hyderabad
O000890,2024-02-20,Shipped,C00273,Rahul,Mehta,Kolkata
O002746,2024-02-20,Delivered,C00028,Aditya,Iyer,Ahmedabad
O002290,2024-02-20,Shipped,C00295,Sara,Mehta,Bhubaneswar
O002260,2024-02-20,Placed,C00123,Diya,Singh,Chennai
O001138,2024-02-21,Delivered,C00091,Priya,Mehta,Chennai
O002277,2024-02-21,Delivered,C00264,Riya,Iyer,Mumbai
O001902,2024-02-21,Cancelled,C00006,Nikhil,Mehta,Ahmedabad
O001617,2024-02-21,Delivered,C00291,Vihaan,Patel,Jaipur
O002949,2024-02-21,Shipped,C00028,Aditya,Iyer,Ahmedabad
O000227,2024-02-22,Delivered,C00067,Anaya,Iyer,Ahmedabad
O000956,2024-02-22,Returned,C00373,Rohan,Singh,Chennai
O000802,2024-02-22,Shipped,C00391,Meera,Mehta,Kolkata
O001790,2024-02-22,Delivered,C00317,Tara,Mehta,Delhi
O001051,2024-02-22,Delivered,C00145,Nikhil,Malhotra,Ahmedabad
O001563,2024-02-22,Delivered,C00140,Anaya,Iyer,Bengaluru
O000055,2024-02-23,Shipped,C00040,Rahul,Das,Hyderabad
O000907,2024-02-23,Returned,C00020,Pooja,Iyer,Jaipur
O002753,2024-02-23,Returned,C00052,Sneha,Malhotra,Mumbai
O002457,2024-02-23,Delivered,C00157,Rahul,Reddy,Ahmedabad
O001776,2024-02-23,Delivered,C00058,Isha,Malhotra,Ahmedabad
O000752,2024-02-24,Delivered,C00255,Tara,Chatterjee,Kolkata
O002207,2024-02-24,Cancelled,C00265,Nikhil,Reddy,Hyderabad
O002272,2024-02-25,Delivered,C00376,Karan,Chatterjee,Jaipur
O002920,2024-02-25,Shipped,C00168,Isha,Kapoor,Ahmedabad
O002206,2024-02-25,Delivered,C00007,Priya,Das,Bengaluru
O000584,2024-02-26,Cancelled,C00107,Riya,Verma,Bhubaneswar
O002162,2024-02-26,Delivered,C00288,Sneha,Malhotra,Chennai
O002262,2024-02-27,Delivered,C00307,Arjun,Chatterjee,Jaipur
O001987,2024-02-27,Delivered,C00327,Sneha,Reddy,Delhi
O001551,2024-02-27,Delivered,C00330,Sneha,Iyer,Bhubaneswar
O000668,2024-02-28,Cancelled,C00181,Arjun,Patel,Jaipur
O000718,2024-02-28,Delivered,C00375,Priya,Patel,Chennai
O000899,2024-02-28,Cancelled,C00245,Diya,Patel,Ahmedabad
O002181,2024-02-28,Delivered,C00183,Pooja,Kapoor,Pune
O002345,2024-02-28,Delivered,C00327,Sneha,Reddy,Delhi
O000469,2024-02-28,Delivered,C00235,Nikhil,Rao,Kolkata
O000452,2024-02-28,Delivered,C00337,Riya,Mehta,Kolkata
O001206,2024-02-28,Delivered,C00052,Sneha,Malhotra,Mumbai
O000712,2024-02-29,Delivered,C00072,Pooja,Joshi,Mumbai
O000939,2024-02-29,Delivered,C00289,Priya,Chatterjee,Kolkata
O001035,2024-02-29,Delivered,C00295,Sara,Mehta,Bhubaneswar
O001488,2024-02-29,Delivered,C00247,Rahul,Patel,Bengaluru
O002612,2024-02-29,Delivered,C00311,Tara,Singh,Bhubaneswar
O002978,2024-02-29,Returned,C00171,Pooja,Sharma,Bhubaneswar
O000100,2024-03-01,Delivered,C00304,Diya,Kapoor,Pune
O002878,2024-03-01,Shipped,C00202,Vihaan,Das,Bhubaneswar
O001538,2024-03-01,Delivered,C00309,Rahul,Mehta,Delhi
O000679,2024-03-01,Shipped,C00107,Riya,Verma,Bhubaneswar
O001841,2024-03-01,Cancelled,C00198,Priya,Nair,Mumbai
O000160,2024-03-01,Cancelled,C00218,Sara,Mehta,Delhi
O000004,2024-03-02,Delivered,C00073,Riya,Singh,Jaipur
O002252,2024-03-02,Cancelled,C00294,Anaya,Nair,Ahmedabad
O002343,2024-03-02,Shipped,C00135,Dev,Kapoor,Ahmedabad
O000456,2024-03-02,Delivered,C00388,Pooja,Patel,Mumbai
O001935,2024-03-02,Delivered,C00382,Sara,Mehta,Kolkata
O000304,2024-03-03,Delivered,C00154,Riya,Chatterjee,Mumbai
O000755,2024-03-03,Delivered,C00099,Nikhil,Chatterjee,Pune
O002528,2024-03-03,Delivered,C00236,Diya,Gupta,Pune
O001500,2024-03-03,Delivered,C00348,Rohan,Singh,Bengaluru
O002523,2024-03-03,Delivered,C00313,Sneha,Sharma,Mumbai
O000434,2024-03-04,Delivered,C00115,Sara,Kapoor,Pune
O002924,2024-03-04,Shipped,C00276,Diya,Patel,Ahmedabad
O000071,2024-03-05,Delivered,C00201,Karan,Joshi,Pune
O001090,2024-03-05,Shipped,C00196,Sara,Reddy,Hyderabad
O001127,2024-03-05,Delivered,C00332,Pooja,Rao,Pune
O002407,2024-03-05,Delivered,C00337,Riya,Mehta,Kolkata
O002686,2024-03-05,Delivered,C00256,Nikhil,Kapoor,Ahmedabad
O000479,2024-03-06,Delivered,C00309,Rahul,Mehta,Delhi
O001412,2024-03-06,Cancelled,C00240,Priya,Malhotra,Chennai
O002455,2024-03-07,Shipped,C00127,Sara,Rao,Delhi
O000499,2024-03-07,Delivered,C00049,Tara,Mehta,Jaipur
O000527,2024-03-07,Delivered,C00264,Riya,Iyer,Mumbai
O000805,2024-03-08,Delivered,C00378,Aditya,Patel,Bengaluru
O000966,2024-03-08,Cancelled,C00257,Meera,Chatterjee,Jaipur
O001753,2024-03-08,Delivered,C00400,Pooja,Patel,Pune
O001642,2024-03-08,Delivered,C00050,Diya,Joshi,Pune
O002774,2024-03-08,Delivered,C00133,Sneha,Reddy,Chennai
O002547,2024-03-09,Delivered,C00140,Anaya,Iyer,Bengaluru
O002275,2024-03-09,Delivered,C00145,Nikhil,Malhotra,Ahmedabad
O002403,2024-03-09,Delivered,C00275,Sneha,Nair,Bhubaneswar
O001951,2024-03-09,Delivered,C00109,Pooja,Das,Kolkata
O002869,2024-03-10,Delivered,C00315,Kabir,Kapoor,Mumbai
O002822,2024-03-10,Shipped,C00030,Priya,Reddy,Bengaluru
O002217,2024-03-10,Delivered,C00020,Pooja,Iyer,Jaipur
O000340,2024-03-11,Delivered,C00063,Arjun,Reddy,Pune
O001075,2024-03-11,Returned,C00078,Aarav,Nair,Jaipur
O002520,2024-03-11,Cancelled,C00002,Rohan,Das,Ahmedabad
O001644,2024-03-11,Delivered,C00150,Sara,Kapoor,Mumbai
O001269,2024-03-11,Delivered,C00225,Isha,Joshi,Kolkata
O000728,2024-03-12,Delivered,C00393,Aditya,Kapoor,Kolkata
O001183,2024-03-12,Delivered,C00192,Meera,Patel,Hyderabad
O000429,2024-03-12,Delivered,C00084,Riya,Sharma,Bengaluru
O002772,2024-03-12,Placed,C00084,Riya,Sharma,Bengaluru
O002805,2024-03-12,Delivered,C00188,Vihaan,Singh,Delhi
O000212,2024-03-13,Delivered,C00174,Rahul,Mehta,Kolkata
O000377,2024-03-13,Delivered,C00299,Meera,Rao,Hyderabad
O000828,2024-03-13,Returned,C00262,Rohan,Sharma,Chennai
O002225,2024-03-13,Delivered,C00058,Isha,Malhotra,Ahmedabad
O000322,2024-03-13,Delivered,C00343,Sneha,Gupta,Mumbai
O001401,2024-03-14,Delivered,C00214,Arjun,Iyer,Jaipur
O001715,2024-03-14,Placed,C00006,Nikhil,Mehta,Ahmedabad
O001616,2024-03-14,Delivered,C00396,Sneha,Mehta,Hyderabad
O000259,2024-03-15,Delivered,C00255,Tara,Chatterjee,Kolkata
O001092,2024-03-15,Delivered,C00099,Nikhil,Chatterjee,Pune
O002459,2024-03-15,Shipped,C00152,Priya,Rao,Mumbai
O000873,2024-03-16,Returned,C00343,Sneha,Gupta,Mumbai
O000953,2024-03-16,Delivered,C00348,Rohan,Singh,Bengaluru
O002586,2024-03-16,Returned,C00089,Dev,Rao,Bengaluru
O000473,2024-03-16,Shipped,C00130,Kabir,Reddy,Pune
O002715,2024-03-16,Delivered,C00310,Rahul,Singh,Jaipur
O001684,2024-03-16,Delivered,C00381,Anaya,Sharma,Mumbai
O000154,2024-03-17,Delivered,C00099,Nikhil,Chatterjee,Pune
O001388,2024-03-17,Delivered,C00395,Vihaan,Iyer,Kolkata
O002409,2024-03-17,Delivered,C00271,Riya,Das,Chennai
O000072,2024-03-18,Shipped,C00239,Dev,Rao,Kolkata
O001231,2024-03-18,Cancelled,C00060,Arjun,Gupta,Delhi
O002173,2024-03-18,Delivered,C00280,Pooja,Singh,Delhi
O002337,2024-03-18,Delivered,C00240,Priya,Malhotra,Chennai
O001825,2024-03-18,Delivered,C00264,Riya,Iyer,Mumbai
O000281,2024-03-18,Cancelled,C00358,Dev,Nair,Pune
O001554,2024-03-18,Returned,C00209,Karan,Verma,Ahmedabad
O002433,2024-03-18,Delivered,C00255,Tara,Chatterjee,Kolkata
O000243,2024-03-19,Delivered,C00354,Sara,Joshi,Chennai
O000371,2024-03-19,Cancelled,C00355,Karan,Sharma,Hyderabad
O000442,2024-03-20,Shipped,C00367,Kabir,Gupta,Mumbai
O001824,2024-03-20,Delivered,C00356,Sneha,Reddy,Ahmedabad
O001542,2024-03-20,Shipped,C00273,Rahul,Mehta,Kolkata
O002301,2024-03-20,Returned,C00063,Arjun,Reddy,Pune
O001404,2024-03-20,Placed,C00056,Aarav,Kapoor,Pune
O001758,2024-03-21,Delivered,C00148,Aarav,Joshi,Bhubaneswar
O002923,2024-03-21,Delivered,C00275,Sneha,Nair,Bhubaneswar
O000923,2024-03-21,Placed,C00132,Rahul,Kapoor,Jaipur
O001669,2024-03-21,Delivered,C00054,Vihaan,Patel,Delhi
O000216,2024-03-22,Delivered,C00151,Isha,Malhotra,Ahmedabad
O001095,2024-03-22,Shipped,C00350,Vihaan,Sharma,Mumbai
O001226,2024-03-22,Shipped,C00348,Rohan,Singh,Bengaluru
O001363,2024-03-22,Delivered,C00158,Sneha,Nair,Pune
O002628,2024-03-22,Delivered,C00115,Sara,Kapoor,Pune
O000267,2024-03-22,Returned,C00088,Anaya,Verma,Chennai
O001087,2024-03-22,Returned,C00191,Anaya,Iyer,Chennai
O000503,2024-03-22,Shipped,C00374,Sneha,Sharma,Delhi
O000898,2024-03-23,Delivered,C00127,Sara,Rao,Delhi
O001621,2024-03-23,Delivered,C00094,Nikhil,Reddy,Bengaluru
O001560,2024-03-23,Delivered,C00016,Pooja,Verma,Jaipur
O001496,2024-03-23,Shipped,C00156,Dev,Sharma,Pune
O002882,2024-03-23,Placed,C00276,Diya,Patel,Ahmedabad
O001594,2024-03-23,Shipped,C00080,Karan,Kapoor,Ahmedabad
O000036,2024-03-24,Delivered,C00167,Pooja,Sharma,Mumbai
O000699,2024-03-24,Cancelled,C00203,Diya,Nair,Jaipur
O002512,2024-03-24,Delivered,C00298,Aditya,Singh,Hyderabad
O000739,2024-03-25,Cancelled,C00370,Meera,Kapoor,Delhi
O002902,2024-03-25,Cancelled,C00009,Priya,Nair,Ahmedabad
O001865,2024-03-25,Cancelled,C00140,Anaya,Iyer,Bengaluru
O002710,2024-03-25,Delivered,C00040,Rahul,Das,Hyderabad
O001764,2024-03-25,Delivered,C00348,Rohan,Singh,Bengaluru
O001955,2024-03-26,Delivered,C00089,Dev,Rao,Bengaluru
O002092,2024-03-26,Returned,C00082,Kabir,Joshi,Kolkata
O002037,2024-03-27,Placed,C00170,Rohan,Singh,Delhi
O002394,2024-03-27,Returned,C00384,Aarav,Rao,Delhi
O001871,2024-03-27,Delivered,C00398,Anaya,Joshi,Bengaluru
O001717,2024-03-27,Shipped,C00311,Tara,Singh,Bhubaneswar
O001569,2024-03-28,Shipped,C00047,Aditya,Singh,Bhubaneswar
O000368,2024-03-28,Placed,C00240,Priya,Malhotra,Chennai
O000103,2024-03-29,Cancelled,C00182,Priya,Verma,Ahmedabad
O000710,2024-03-29,Shipped,C00346,Sara,Gupta,Bengaluru
O001286,2024-03-29,Delivered,C00189,Aditya,Verma,Kolkata
O001703,2024-03-29,Delivered,C00165,Aarav,Sharma,Bengaluru
O000559,2024-03-30,Placed,C00086,Kabir,Singh,Pune
O001066,2024-03-30,Returned,C00296,Dev,Chatterjee,Bhubaneswar
O000318,2024-03-31,Delivered,C00102,Karan,Verma,Ahmedabad
O000577,2024-03-31,Delivered,C00295,Sara,Mehta,Bhubaneswar
O000914,2024-03-31,Delivered,C00283,Nikhil,Nair,Ahmedabad
O001112,2024-03-31,Placed,C00143,Meera,Patel,Kolkata
O002219,2024-03-31,Delivered,C00097,Karan,Gupta,Bengaluru
O001771,2024-03-31,Shipped,C00292,Sara,Kapoor,Bengaluru
O000031,2024-04-01,Cancelled,C00192,Meera,Patel,Hyderabad
O000670,2024-04-01,Shipped,C00273,Rahul,Mehta,Kolkata
O000767,2024-04-01,Returned,C00260,Pooja,Mehta,Mumbai
O001302,2024-04-01,Cancelled,C00063,Arjun,Reddy,Pune
O002454,2024-04-01,Delivered,C00145,Nikhil,Malhotra,Ahmedabad
O001886,2024-04-01,Shipped,C00289,Priya,Chatterjee,Kolkata
O002829,2024-04-01,Delivered,C00011,Sara,Kapoor,Chennai
O001502,2024-04-02,Delivered,C00100,Rahul,Nair,Jaipur
O001473,2024-04-03,Delivered,C00069,Dev,Iyer,Bengaluru
O002408,2024-04-03,Shipped,C00135,Dev,Kapoor,Ahmedabad
O001432,2024-04-04,Shipped,C00394,Riya,Patel,Bhubaneswar
O002292,2024-04-04,Cancelled,C00159,Tara,Verma,Bengaluru
O002389,2024-04-04,Delivered,C00353,Karan,Reddy,Chennai
O001465,2024-04-04,Shipped,C00239,Dev,Rao,Kolkata
O000130,2024-04-05,Delivered,C00161,Tara,Das,Chennai
O000664,2024-04-05,Delivered,C00243,Priya,Das,Bengaluru
O001892,2024-04-05,Delivered,C00189,Aditya,Verma,Kolkata
O002856,2024-04-05,Delivered,C00193,Rohan,Reddy,Ahmedabad
O002929,2024-04-05,Shipped,C00178,Rohan,Verma,Mumbai
O000539,2024-04-05,Shipped,C00060,Arjun,Gupta,Delhi
O002108,2024-04-06,Returned,C00105,Anaya,Rao,Bhubaneswar
O002718,2024-04-06,Returned,C00031,Diya,Reddy,Mumbai
O002580,2024-04-06,Delivered,C00011,Sara,Kapoor,Chennai
O000129,2024-04-07,Delivered,C00049,Tara,Mehta,Jaipur
O000313,2024-04-07,Placed,C00239,Dev,Rao,Kolkata
O002147,2024-04-07,Delivered,C00135,Dev,Kapoor,Ahmedabad
O001864,2024-04-07,Cancelled,C00320,Diya,Reddy,Bhubaneswar
O002049,2024-04-07,Returned,C00094,Nikhil,Reddy,Bengaluru
O002186,2024-04-07,Delivered,C00001,Isha,Sharma,Jaipur
O001704,2024-04-07,Placed,C00235,Nikhil,Rao,Kolkata
O001431,2024-04-07,Cancelled,C00388,Pooja,Patel,Mumbai
O000838,2024-04-08,Delivered,C00351,Karan,Sharma,Chennai
O000554,2024-04-09,Placed,C00386,Priya,Nair,Jaipur
O002540,2024-04-09,Placed,C00157,Rahul,Reddy,Ahmedabad
O001943,2024-04-09,Delivered,C00385,Arjun,Gupta,Mumbai
O000725,2024-04-10,Delivered,C00142,Anaya,Nair,Mumbai
O000743,2024-04-10,Cancelled,C00277,Aditya,Patel,Pune
O001213,2024-04-10,Shipped,C00147,Riya,Verma,Pune
O001257,2024-04-10,Delivered,C00300,Anaya,Das,Chennai
O001425,2024-04-10,Delivered,C00194,Tara,Das,Hyderabad
O000085,2024-04-11,Delivered,C00053,Tara,Sharma,Delhi
O001415,2024-04-11,Delivered,C00337,Riya,Mehta,Kolkata
O002722,2024-04-11,Delivered,C00043,Vihaan,Patel,Kolkata
O001949,2024-04-11,Placed,C00263,Pooja,Kapoor,Pune
O000665,2024-04-12,Placed,C00008,Sara,Joshi,Mumbai
O002637,2024-04-12,Cancelled,C00132,Rahul,Kapoor,Jaipur
O002197,2024-04-12,Returned,C00085,Diya,Chatterjee,Delhi
O001862,2024-04-13,Cancelled,C00319,Isha,Das,Delhi
O001154,2024-04-13,Shipped,C00033,Isha,Sharma,Delhi
O000193,2024-04-14,Shipped,C00272,Kabir,Malhotra,Bhubaneswar
O002363,2024-04-14,Delivered,C00302,Karan,Malhotra,Pune
O000234,2024-04-15,Placed,C00398,Anaya,Joshi,Bengaluru
O002891,2024-04-15,Delivered,C00345,Priya,Gupta,Delhi
O000278,2024-04-16,Cancelled,C00172,Riya,Joshi,Kolkata
O000849,2024-04-16,Delivered,C00009,Priya,Nair,Ahmedabad
O001094,2024-04-16,Delivered,C00378,Aditya,Patel,Bengaluru
O001511,2024-04-16,Delivered,C00032,Tara,Patel,Jaipur
O001683,2024-04-16,Delivered,C00372,Kabir,Kapoor,Chennai
O001397,2024-04-17,Delivered,C00152,Priya,Rao,Mumbai
O000356,2024-04-17,Delivered,C00195,Meera,Chatterjee,Bengaluru
O002987,2024-04-17,Delivered,C00342,Aarav,Sharma,Pune
O000214,2024-04-18,Delivered,C00239,Dev,Rao,Kolkata
O000276,2024-04-18,Delivered,C00203,Diya,Nair,Jaipur
O001645,2024-04-18,Delivered,C00315,Kabir,Kapoor,Mumbai
O000280,2024-04-19,Delivered,C00075,Karan,Nair,Mumbai
O001116,2024-04-19,Delivered,C00044,Sneha,Rao,Bhubaneswar
O002078,2024-04-19,Placed,C00206,Nikhil,Verma,Kolkata
O000247,2024-04-20,Delivered,C00230,Sara,Rao,Ahmedabad
O000311,2024-04-20,Delivered,C00107,Riya,Verma,Bhubaneswar
O001272,2024-04-20,Delivered,C00010,Meera,Mehta,Jaipur
O000857,2024-04-20,Returned,C00138,Pooja,Rao,Jaipur
O002593,2024-04-21,Shipped,C00377,Sneha,Das,Ahmedabad
O002132,2024-04-21,Delivered,C00212,Kabir,Kapoor,Hyderabad
O000612,2024-04-22,Cancelled,C00377,Sneha,Das,Ahmedabad
O000471,2024-04-22,Delivered,C00050,Diya,Joshi,Pune
O002997,2024-04-22,Cancelled,C00172,Riya,Joshi,Kolkata
O001321,2024-04-23,Delivered,C00035,Dev,Sharma,Chennai
O002743,2024-04-23,Delivered,C00068,Rohan,Singh,Kolkata
